x-axis,1,2
second,Volt,Volt
-83.6000E-06,+1.2864321470E+00,+1.2864321471E+00
-83.5000E-06,+1.1141421273E+00,+1.2519741431E+00
-83.4000E-06,+1.1830581352E+00,+1.2060301378E+00
-83.3000E-06,+1.1830581352E+00,+1.1486001313E+00
-83.2000E-06,+1.0452261195E+00,+1.1256281286E+00
-83.1000E-06,+953.3381090E-03,+1.1945441365E+00
-83.0000E-06,+1.0452261195E+00,+1.1141421274E+00
-82.9000E-06,+804.0200920E-03,+1.1256281286E+00
-82.8000E-06,+884.4221011E-03,+1.0452261195E+00
-82.7000E-06,+884.4221011E-03,+1.1026561260E+00
-82.6000E-06,+826.9920945E-03,+964.8241103E-03
-82.5000E-06,+849.9640972E-03,+1.0567121207E+00
-82.4000E-06,+758.0760866E-03,+884.4221011E-03
-82.3000E-06,+769.5620879E-03,+884.4221011E-03
-82.2000E-06,+723.6180827E-03,+884.4221011E-03
-82.1000E-06,+677.6740774E-03,+792.5340905E-03
-82.0000E-06,+781.0480892E-03,+804.0200919E-03
-81.9000E-06,+723.6180827E-03,+723.6180827E-03
-81.8000E-06,+643.2160735E-03,+861.4500984E-03
-81.7000E-06,+631.7300722E-03,+712.1320814E-03
-81.6000E-06,+608.7580696E-03,+689.1600787E-03
-81.5000E-06,+562.8140643E-03,+723.6180827E-03
-81.4000E-06,+620.2440710E-03,+562.8140643E-03
-81.3000E-06,+493.8980565E-03,+700.6460800E-03
-81.2000E-06,+482.4120551E-03,+620.2440709E-03
-81.1000E-06,+482.4120551E-03,+539.8420617E-03
-81.0000E-06,+390.5240447E-03,+505.3840577E-03
-80.9000E-06,+470.9260539E-03,+574.3000656E-03
-80.8000E-06,+402.0100459E-03,+402.0100460E-03
-80.7000E-06,+402.0100459E-03,+413.4960473E-03
-80.6000E-06,+252.6920289E-03,+321.6080368E-03
-80.5000E-06,+298.6360342E-03,+264.1780302E-03
-80.4000E-06,+298.6360341E-03,+241.2060276E-03
-80.3000E-06,+103.3740118E-03,+310.1220355E-03
-80.2000E-06,+126.3460144E-03,+333.0940380E-03
-80.1000E-06,+160.8040184E-03,+160.8040184E-03
-80.0000E-06,+68.9160078E-03,+241.2060276E-03
-79.9000E-06,+91.8880105E-03,+91.8880105E-03
-79.8000E-06,+172.2900198E-03,+126.3460144E-03
-79.7000E-06,-57.4300065E-03,+160.8040184E-03
-79.6000E-06,+0.0E+00,+149.3180171E-03
-79.5000E-06,-137.8320157E-03,+11.4860013E-03
-79.4000E-06,-0.0E+00,-80.4020092E-03
-79.3000E-06,-45.9440053E-03,+0.0E+00
-79.2000E-06,-80.4020092E-03,+68.9160079E-03
-79.1000E-06,-160.8040184E-03,+22.9720026E-03
-79.0000E-06,-45.9440053E-03,-137.8320157E-03
-78.9000E-06,-80.4020092E-03,-91.8880105E-03
-78.8000E-06,-206.7480236E-03,-275.6640315E-03
-78.7000E-06,-321.6080367E-03,-241.2060275E-03
-78.6000E-06,-275.6640315E-03,-126.3460145E-03
-78.5000E-06,-333.0940381E-03,-241.2060276E-03
-78.4000E-06,-344.5800394E-03,-344.5800394E-03
-78.3000E-06,-379.0380433E-03,-379.0380433E-03
-78.2000E-06,-402.0100459E-03,-402.0100459E-03
-78.1000E-06,-344.5800395E-03,-436.4680499E-03
-78.0000E-06,-482.4120552E-03,-402.0100459E-03
-77.9000E-06,-413.4960473E-03,-390.5240446E-03
-77.8000E-06,-562.8140643E-03,-551.3280630E-03
-77.7000E-06,-482.4120551E-03,-482.4120551E-03
-77.6000E-06,-585.7860670E-03,-539.8420617E-03
-77.5000E-06,-562.8140643E-03,-585.7860669E-03
-77.4000E-06,-585.7860670E-03,-551.3280631E-03
-77.3000E-06,-804.0200918E-03,-804.0200918E-03
-77.2000E-06,-597.2720682E-03,-643.2160735E-03
-77.1000E-06,-654.7020748E-03,-746.5900854E-03
-77.0000E-06,-758.0760867E-03,-666.1880761E-03
-76.9000E-06,-746.5900854E-03,-666.1880762E-03
-76.8000E-06,-826.9920945E-03,-815.5060932E-03
-76.7000E-06,-918.8801050E-03,-918.8801050E-03
-76.6000E-06,-723.6180827E-03,-884.4221011E-03
-76.5000E-06,-849.9640972E-03,-838.4780958E-03
-76.4000E-06,-964.8241103E-03,-1.0222541168E+00
-76.3000E-06,-987.7961129E-03,-941.8521077E-03
-76.2000E-06,-1.0452261195E+00,-1.0452261195E+00
-76.1000E-06,-1.1256281286E+00,-918.8801049E-03
-76.0000E-06,-999.2821142E-03,-1.0567121207E+00
-75.9000E-06,-1.1256281286E+00,-1.0452261195E+00
-75.8000E-06,-1.1256281286E+00,-1.0107681155E+00
-75.7000E-06,-1.1141421273E+00,-1.1371141300E+00
-75.6000E-06,-1.1830581352E+00,-1.1486001312E+00
-75.5000E-06,-1.1600861325E+00,-1.1830581352E+00
-75.4000E-06,-1.2290021404E+00,-1.2634601445E+00
-75.3000E-06,-1.1600861326E+00,-1.2979181483E+00
-75.2000E-06,-1.2060301379E+00,-1.2864321470E+00
-75.1000E-06,-1.3208901509E+00,-1.2749461457E+00
-75.0000E-06,-1.2749461457E+00,-1.4472361654E+00
-74.9000E-06,-1.1945441364E+00,-1.3094041496E+00
-74.8000E-06,-1.3094041497E+00,-1.4012921601E+00
-74.7000E-06,-1.2979181483E+00,-1.4357501641E+00
-74.6000E-06,-1.4472361654E+00,-1.4127781614E+00
-74.5000E-06,-1.5276381746E+00,-1.4472361654E+00
